Chr	gene_name	start	end	exon_list
6	OSTM1	108044784	108074650	[108044784-108044839, 108049252-108049417, 108051030-108051197, 108054489-108054586, 108064184-108064298, 108074249-108074650]
6	NR2E1	108166765	108187462	[108166765-108166789, 108171457-108171602, 108174835-108174922, 108176502-108176737, 108178094-108178240, 108180322-108180418, 108180806-108180955, 108181545-108181650, 108187300-108187462]
6	SNX3	108212148	108260920	[108212148-108212253, 108214497-108214621, 108222949-108223044, 108260759-108260920]
6	SNX3	108212148	108260920	[108212148-108212253, 108214497-108214621, 108260759-108260920]
6	SNX3	-	-	-
6	LACE1	108295079	108522424	[108295079-108295217, 108323824-108324047, 108346987-108347038, 108355653-108355754, 108356689-108356819, 108366232-108366331, 108401995-108402053, 108447213-108447295, 108476864-108476934, 108477191-108477291, 108510211-108510351, 108519696-108519809, 108522296-108522424]
6	FOXO3	108561208	108664854	[108561208-108561828, 108663454-108664854]
6	ARMC2	108854267	108973513	[108854267-108854484, 108858198-108858270, 108868823-108868994, 108876142-108876349, 108894466-108894542, 108899693-108899791, 108904229-108904404, 108910898-108911000, 108912334-108912557, 108928087-108928232, 108936899-108936998, 108953032-108953350, 108961571-108961693, 108962013-108962126, 108964179-108964311, 108964979-108965139, 108973356-108973513]
6	SESN1	108987543	109094072	[108987543-108987629, 108988542-108988686, 108990644-108990834, 108992786-108992898, 108994461-108994608, 108998512-108998754, 109000490-109000672, 109001287-109001487, 109002277-109002342, 109093794-109094072]
6	CEP57L1	109145221	109162969	[109145221-109145380, 109146757-109146936, 109150117-109150238, 109153832-109153948, 109155229-109155306, 109155790-109155876, 109159024-109159101, 109159268-109159461, 109160571-109160715, 109162748-109162969]
6	FLJ37396	109664556	109698266	[109664556-109664675, 109667223-109667415, 109670074-109670201, 109682343-109682543, 109683266-109683387, 109685441-109685669, 109689784-109689986, 109692696-109692851, 109695703-109695796, 109697934-109698266]
6	CD164	109368850	109382377	[109368850-109369016, 109370410-109370466, 109376073-109376111, 109377899-109377970, 109379578-109379661, 109382203-109382377]
6	PPIL6	109392825	109440589	[109392825-109392936, 109400034-109400169, 109419186-109419242, 109426846-109426993, 109427093-109427155, 109431156-109431344, 109436103-109436198, 109440455-109440589]
6	SMPD2	109441121	109443904	[109441121-109441170, 109441356-109441452, 109441551-109441627, 109441973-109442066, 109442209-109442298, 109442542-109442624, 109442751-109442883, 109442976-109443080, 109443266-109443419, 109443516-109443904]
6	MICAL1	109444190	109454195	[109444190-109444338, 109444724-109444797, 109444895-109444994, 109445196-109445289, 109445415-109445528, 109445770-109445861, 109446135-109446411, 109446695-109446771, 109447072-109447228, 109447356-109447439, 109447680-109447721, 109447874-109447962, 109448202-109448392, 109448731-109448878, 109449399-109449480, 109449656-109449782, 109449969-109450084, 109450299-109450556, 109451599-109451699, 109452245-109452400, 109452510-109452614, 109453262-109453366, 109453637-109453844, 109453938-109454195]
6	AK9	109632910	109675744	[109632910-109633102, 109633183-109633322, 109641517-109641615, 109644613-109644687, 109656755-109656883, 109659227-109659412, 109662550-109662662, 109671918-109672014, 109672114-109672166, 109674197-109674260, 109675628-109675744]
6	FIG4	109691435	109825264	[109691435-109691500, 109715077-109715175, 109716444-109716567, 109727108-109727264, 109732636-109732686, 109735149-109735297, 109738324-109738452, 109741443-109741543, 109743109-109743271, 109743674-109743771, 109760249-109760382, 109762090-109762206, 109763936-109763981, 109765012-109765160, 109766728-109766894, 109776921-109777059, 109784969-109785027, 109786301-109786448, 109789593-109789676, 109791375-109791570, 109792581-109792663, 109796764-109796850, 109825087-109825264]
6	GPR6	109979112	109980200	[109979112-109980200]
6	WASF1	110100521	110127600	[110100521-110100678, 110101587-110102215, 110103377-110103556, 110105406-110105578, 110107076-110107193, 110108527-110108680, 110113325-110113459, 110127468-110127600]
6	CDC40	110180444	110230130	[110180444-110180632, 110193181-110193267, 110201557-110201686, 110207505-110207588, 110209083-110209222, 110210706-110210802, 110212132-110212271, 110213085-110213159, 110215285-110215330, 110217701-110217802, 110219363-110219478, 110219735-110219868, 110226166-110226242, 110228831-110228975, 110229953-110230130]
6	DDO	110392774	110415545	[110392774-110393341, 110404773-110404949, 110408333-110408441, 110413290-110413465, 110415466-110415545]
6	DDO	110392774	110415545	[110392774-110393341, 110408333-110408441, 110413290-110413465, 110415466-110415545]
6	SLC22A16	110424872	110476573	[110424872-110425084, 110431170-110431269, 110435851-110435960, 110438719-110438846, 110442243-110442774, 110446872-110446989, 110456537-110457016, 110476521-110476573]
6	CDK19	110614534	110815135	[110614534-110614665, 110621103-110621369, 110622087-110622165, 110622814-110622911, 110623289-110623361, 110626775-110626844, 110627001-110627144, 110632029-110632160, 110638648-110638705, 110667433-110667573, 110670430-110670540, 110746125-110746200, 110815008-110815135]
6	AMD1	110875105	110893615	[110875105-110875214, 110887504-110887590, 110888856-110888982, 110890253-110890355, 110892160-110892202, 110892298-110892442, 110892734-110892826, 110892909-110893064, 110893475-110893615]
6	GTF3C6	110958769	110967789	[110958769-110958825, 110959171-110959251, 110960413-110960476, 110960571-110960615, 110962391-110962504, 110967509-110967789]
6	RPF2	110982106	111025581	[110982106-110982128, 110985005-110985137, 110989027-110989064, 110991746-110991785, 110997182-110997263, 110999710-110999786, 111008037-111008136, 111015753-111015855, 111024182-111024326, 111025402-111025581]
6	SLC16A10	111087752	111222234	[111087752-111088094, 111172694-111172838, 111177211-111177664, 111206591-111206734, 111218813-111219041, 111222002-111222234]
6	MFSD4B	111259700	111267118	[111259700-111259726, 111262256-111262424, 111263829-111263945, 111265875-111267118]
6	REV3L	111300015	111482887	[111300015-111300155, 111307360-111307569, 111309852-111310098, 111311068-111311258, 111313351-111313488, 111315266-111315380, 111322568-111322677, 111329531-111329737, 111331675-111331783, 111333122-111333366, 111335468-111335609, 111343924-111344042, 111349217-111349335, 111351675-111351790, 111357013-111357124, 111358821-111359013, 111363852-111363977, 111365264-111365343, 111367114-111368027, 111372595-111376756, 111377700-111377842, 111379981-111380218, 111381324-111381443, 111387764-111387912, 111388000-111388084, 111389105-111389209, 111390085-111390179, 111392875-111392971, 111405469-111405629, 111411479-111411553, 111416282-111416471, 111482749-111482887]
6	TRAF3IP2	111880607	111922416	[111880607-111880753, 111884167-111884241, 111887646-111887762, 111888826-111888894, 111894097-111894185, 111896845-111897023, 111901399-111901591, 111912460-111913296, 111922398-111922416]
6	TRAF3IP2	111559404	111592085	[111559404-111559550, 111562964-111563038, 111566443-111566559, 111567623-111567691, 111572894-111572982, 111575642-111575820, 111580196-111580388, 111591257-111592085]
6	FYN	111661738	111720050	[111661738-111661946, 111674498-111674629, 111694374-111694527, 111694627-111694703, 111696276-111696455, 111700103-111700267, 111702884-111703033, 111703998-111704101, 111707921-111708019, 111714346-111714442, 111719804-111720050]
6	FYN	111661738	111720050	[111661738-111661946, 111674498-111674629, 111694374-111694527, 111694627-111694703, 111696276-111696455, 111699514-111699669, 111702884-111703033, 111703998-111704101, 111707921-111708019, 111714346-111714442, 111719804-111720050]
6	FYN	111661738	111720050	[111661738-111661946, 111674498-111674629, 111694374-111694527, 111694627-111694703, 111696276-111696455, 111702884-111703033, 111703998-111704101, 111707921-111708019, 111714346-111714442, 111719804-111720050]
6	WISP3	112054303	112069619	[112054303-112054404, 112060990-112061287, 112064754-112064996, 112068204-112068397, 112069338-112069619]
6	WISP3	112054357	112069619	[112054357-112054404, 112060990-112061287, 112064754-112064996, 112068204-112068397, 112069338-112069619]
6	WISP3	112487908	112497515	[112487908-112487970, 112488967-112489189, 112492659-112492892, 112496100-112496293, 112497234-112497515]
6	TUBE1	112071411	112087433	[112071411-112071569, 112071901-112072075, 112072757-112072897, 112074709-112074849, 112075936-112076111, 112076321-112076508, 112079632-112079753, 112081091-112081206, 112084188-112084245, 112086555-112086607, 112087232-112087305, 112087409-112087433]
6	MARCKS	113857745	113860578	[113857745-113857846, 113859682-113860578]
6	FLJ34503	114332296	114347033	[114332296-114332600, 114344799-114344908, 114346963-114347033]
6	FRK	115942413	116060310	[115942413-115942624, 115943019-115943184, 115944243-115944424, 115956451-115956609, 115967550-115967718, 115968575-115968738, 116003876-116003997, 116059967-116060310]
6	NT5DC1	116100930	116244023	[116100930-116101022, 116106243-116106334, 116108363-116108434, 116110849-116110955, 116115690-116115769, 116117860-116117944, 116221053-116221227, 116223033-116223130, 116236965-116237083, 116238186-116238347, 116238954-116239122, 116243908-116244023]
6	COL10A1	116120072	116125491	[116120072-116121960, 116125338-116125491]
6	TSPYL4	116252763	116254007	[116252763-116254007]
6	DSE	116399250	116437344	[116399250-116399665, 116426573-116426826, 116430953-116431192, 116433342-116433549, 116435586-116437344]
6	FAM26E	116511696	116515988	[116511696-116512235, 116515599-116515988]
6	FAM26D	116557824	116558210	[116557824-116558210]
6	ZUFSP	116635831	116667191	[116635831-116635878, 116645713-116645933, 116647458-116647609, 116651571-116651736, 116652003-116652191, 116656683-116656851, 116658802-116658923, 116660735-116660845, 116666633-116667191]
6	KPNA5	116681334	116732322	[116681334-116681337, 116689319-116689452, 116692054-116692155, 116692292-116692391, 116698703-116698797, 116702018-116702149, 116705071-116705159, 116716218-116716317, 116722125-116722288, 116724296-116724374, 116725750-116725875, 116726494-116726621, 116729562-116729740, 116732135-116732322]
6	GPRC6A	116792141	116829012	[116792141-116793249, 116795711-116795834, 116800583-116800795, 116806369-116807205, 116809313-116809616, 116828819-116829012]
6	RFX6	116877275	116931505	[116877275-116877497, 116877795-116877951, 116880543-116880666, 116882366-116882427, 116893986-116894063, 116895179-116895206, 116910934-116911041, 116916007-116916084, 116916200-116916313, 116918036-116918085, 116919136-116919295, 116920309-116920453, 116922041-116922150, 116923106-116923223, 116924668-116924790, 116925452-116925658, 116927026-116927538, 116928758-116928970, 116931330-116931505]
6	VGLL2	117265763	117272493	[117265763-117265843, 117268181-117268490, 117272453-117272493]
6	VGLL2	117265763	117272493	[117265763-117265843, 117268181-117268490, 117270542-117271063, 117272453-117272493]
6	ROS1	117288491	117425655	[117288491-117288801, 117300973-117301136, 117308793-117308927, 117310080-117310280, 117311019-117311116, 117317142-117317271, 117318187-117318251, 117319867-117320029, 117321258-117321393, 117324331-117324414, 117326223-117326413, 117329328-117329445, 117337171-117337339, 117341134-117341310, 117341399-117341631, 117342399-117342543, 117344059-117344261, 117352989-117353168, 117356628-117356914, 117357803-117358008, 117359808-117360010, 117360341-117360404, 117362602-117362864, 117365059-117365203, 117365580-117365740, 117366075-117366289, 117379058-117379158, 117383316-117383507, 117385682-117385860, 117386888-117386998, 117387779-117388033, 117389349-117389845, 117393223-117393320, 117394161-117394345, 117394615-117394737, 117396187-117396263, 117396914-117397115, 117403138-117403276, 117404279-117404427, 117409581-117409641, 117416257-117416316, 117418461-117418505, 117425533-117425655]
6	GOPC	117563253	117602287	[117563253-117563383, 117566853-117567033, 117569571-117569735, 117570859-117570954, 117573466-117573631, 117575176-117575351, 117577447-117577470, 117578899-117579063, 117602003-117602287]
6	NUS1	117675670	117707014	[117675670-117676084, 117693041-117693166, 117694030-117694179, 117703604-117703703, 117706924-117707014]
6	CEP85L	118491631	118651268	[118491631-118491864, 118511297-118511414, 118523801-118523919, 118565528-118566315, 118632452-118632610, 118651196-118651268]
6	PLN	118558921	118559079	[118558921-118559079]
6	MCM9	118911623	118931722	[118911623-118911768, 118913294-118913419, 118917560-118917760, 118922004-118922085, 118923810-118924126, 118931419-118931722]
6	MAN1A1	119179818	119349064	[119179818-119179944, 119180311-119180426, 119188404-119188576, 119189663-119189882, 119193776-119193891, 119201253-119201346, 119204758-119204881, 119248259-119248353, 119290682-119290762, 119301987-119302102, 119306895-119306991, 119348462-119349064]
6	GJA1	121446847	121447995	[121446847-121447995]
6	HSF2	122399737	122432219	[122399737-122399829, 122412372-122412480, 122412636-122412763, 122413524-122413648, 122416220-122416295, 122419167-122419228, 122420134-122420221, 122422149-122422297, 122422717-122422956, 122423580-122423685, 122427902-122427955, 122431429-122431513, 122431924-122432219]
6	SERINC1	122445043	122471736	[122445043-122445178, 122446773-122447003, 122447120-122447264, 122451663-122451753, 122451887-122452056, 122453769-122453906, 122454150-122454229, 122456480-122456649, 122458519-122458680, 122471698-122471736]
6	PKIB	122717794	122725194	[122717794-122717962, 122725127-122725194]
6	FABP7	122779794	122783766	[122779794-122779866, 122780290-122780462, 122781092-122781193, 122783716-122783766]
6	SMPDL3A	122789346	122809407	[122789346-122789457, 122795676-122795889, 122796823-122796967, 122801309-122801405, 122803663-122803832, 122804908-122805088, 122806232-122806356, 122809090-122809407]
6	RNF217	125009276	125082896	[125009276-125009281, 125045210-125045443, 125057941-125058105, 125076656-125076857, 125081435-125081506, 125082448-125082562, 125082863-125082896]
6	TPD52L1	125153951	125262961	[125153951-125153969, 125220077-125220192, 125229117-125229265, 125248281-125248382, 125253716-125253754, 125257097-125257157, 125262833-125262961]
6	HEY2	125749776	125759801	[125749776-125749858, 125751800-125751878, 125752006-125752089, 125754464-125754545, 125759116-125759801]
6	NCOA7	125815354	125928770	[125815354-125815403, 125855019-125855239, 125874888-125874967, 125878262-125878369, 125881089-125881202, 125882425-125882550, 125885158-125885342, 125888938-125889980, 125890641-125890809, 125915332-125915479, 125920942-125921067, 125922681-125922833, 125927662-125927757, 125928173-125928246, 125928635-125928770]
6	HINT3	125956977	125977675	[125956977-125957177, 125966886-125967003, 125972258-125972327, 125974846-125974972, 125977643-125977675]
6	TRMT11	-	-	-
6	RSPO3	127119192	127196006	[127119192-127119288, 127148647-127148838, 127150425-127150571, 127155240-127155437, 127195822-127196006]
6	RNF146	127286616	127287692	[127286616-127287692]
6	PTPRK	127970226	128520357	[127970226-127970279, 127973021-127973156, 127973663-127973826, 127976656-127976781, 127976922-127977053, 127981115-127981288, 127982830-127982979, 127983241-127983376, 127985720-127985874, 127990768-127990884, 127991293-127991390, 127992672-127992708, 127995461-127995537, 127996900-127996987, 127998719-127998903, 128005083-128005243, 128009129-128009267, 128064757-128064793, 128067518-128067791, 128078812-128078917, 128082436-128082637, 128083714-128083823, 128089689-128089991, 128184431-128184724, 128218921-128219095, 128240034-128240149, 128242520-128242601, 128322038-128322309, 128397565-128397687, 128520258-128520357]
6	LAMA2	128883245	129516346	[128883245-128883356, 129049917-129050087, 129059783-129059895, 129098172-129098414, 129143900-129144079, 129146958-129147047, 129148978-129149095, 129154504-129154682, 129165575-129165674, 129177705-129177865, 129190204-129190344, 129192679-129192852, 129250111-129250212, 129252083-129252294, 129260710-129260821, 129267105-129267218, 129270623-129270750, 129280060-129280146, 129287846-129288057, 129291613-129291719, 129297684-129297864, 129300735-129300871, 129312860-129313096, 129314654-129314797, 129315475-129315654, 129315761-129315949, 129316037-129316170, 129320537-129320654, 129328277-129328411, 129342342-129342466, 129349297-129349383, 129353163-129353356, 129366218-129366360, 129369891-129369989, 129383121-129383232, 129391490-129391652, 129393044-129393254, 129401223-129401339, 129402323-129402486, 129403820-129403958, 129427751-129427853, 129438645-129438761, 129440815-129440997, 129443062-129443067, 129445666-129445820, 129452987-129453130, 129454154-129454287, 129456334-129456493, 129460199-129460323, 129464289-129464451, 129465144-129465288, 129473213-129473351, 129475389-129475400, 129478692-129478812, 129481262-129481438, 129486473-129486621, 129491900-129492076, 129492314-129492482, 129502658-129502770, 129503090-129503279, 129505199-129505354, 129507488-129507641, 129512362-129512492, 129514372-129514594, 129516189-129516346]
6	SAMD3	-	-	-
6	TMEM200A	130440422	130441897	[130440422-130441897]
6	EPB41L2	130858135	130956484	[130858135-130858242, 130863637-130863717, 130865535-130865633, 130867458-130867580, 130869562-130870125, 130878103-130878249, 130880143-130880205, 130885095-130885267, 130890293-130890465, 130894343-130894440, 130894966-130895118, 130899490-130899577, 130900961-130901179, 130904464-130904539, 130908820-130908862, 130926604-130926708, 130955104-130955316, 130955993-130956484]
6	AKAP7	131135763	131281725	[131135763-131135781, 131145284-131145415, 131160058-131160197, 131165080-131165216, 131169112-131169272, 131199460-131199572, 131219660-131219807, 131281529-131281725]
6	AKAP7	131250567	131281725	[131250567-131250615, 131281529-131281725]
6	AKAP7	131250567	131281725	[131250567-131250615, 131253036-131253104, 131281529-131281725]
6	ARG1	131573282	131583907	[131573282-131573338, 131576662-131576734, 131579110-131579284, 131581218-131581377, 131582620-131582714, 131583059-131583163, 131583354-131583490, 131583741-131583907]
6	MED23	131574292	131628048	[131574292-131574294, 131587708-131587845, 131589464-131589595, 131590321-131590441, 131591312-131591526, 131592387-131592459, 131593005-131593170, 131594098-131594334, 131595946-131596162, 131596517-131596687, 131598286-131598466, 131598555-131598760, 131600037-131600161, 131602217-131602380, 131603029-131603203, 131604177-131604319, 131605239-131605484, 131606478-131606623, 131607927-131608070, 131610045-131610245, 131615323-131615340, 131615906-131616001, 131618406-131618518, 131619826-131619895, 131620627-131620728, 131621880-131621978, 131623350-131623461, 131624864-131624988, 131627395-131627482, 131627640-131627671, 131628010-131628048]
6	MED23	131587678	131628048	[131587678-131587845, 131589464-131589595, 131590321-131590441, 131591312-131591526, 131592387-131592459, 131593005-131593170, 131594098-131594334, 131595946-131596162, 131596517-131596687, 131598286-131598466, 131598555-131598760, 131600037-131600161, 131602217-131602380, 131603029-131603203, 131604177-131604319, 131605239-131605484, 131606478-131606623, 131607927-131608070, 131610045-131610245, 131615906-131616001, 131618406-131618518, 131619826-131619895, 131620627-131620728, 131621880-131621978, 131623350-131623461, 131624864-131624988, 131627395-131627482, 131627640-131627671, 131628010-131628048]
6	ENPP3	131637384	131746955	[131637384-131637461, 131641454-131641529, 131650026-131650148, 131652541-131652666, 131652830-131652890, 131658322-131658419, 131671247-131671326, 131674161-131674280, 131675079-131675188, 131676735-131676800, 131677867-131677939, 131683053-131683161, 131685363-131685494, 131685875-131685906, 131693496-131693623, 131718671-131718737, 131720291-131720378, 131722226-131722404, 131724039-131724090, 131726045-131726199, 131733587-131733722, 131737354-131737431, 131738030-131738162, 131740223-131740379, 131746785-131746955]
6	OR2A4	131700468	131701400	[131700468-131701400]
6	ENPP1	131808035	131890510	[131808035-131808274, 131847775-131847847, 131849989-131850105, 131851141-131851266, 131852174-131852234, 131854925-131855022, 131858667-131858746, 131860386-131860505, 131861594-131861703, 131864505-131864570, 131864865-131864937, 131868017-131868125, 131869357-131869488, 131872069-131872100, 131872922-131873049, 131874267-131874336, 131875775-131875862, 131876991-131877160, 131878541-131878592, 131879879-131880033, 131882344-131882473, 131883693-131883773, 131884930-131885062, 131886561-131886723, 131890340-131890510]
6	CTGF	131949263	131951171	[131949263-131949559, 131949948-131950159, 131950291-131950542, 131950769-131950991, 131951106-131951171]
6	MOXD1	132297152	132401425	[132297152-132297316, 132297786-132297954, 132315634-132315776, 132320628-132320687, 132322678-132322869, 132323930-132324096, 132328012-132328114, 132328414-132328593, 132372607-132372690, 132372829-132372996, 132374630-132374776, 132401162-132401425]
6	STX7	132460757	132503529	[132460757-132460849, 132463992-132464074, 132468402-132468474, 132469950-132470046, 132470573-132470625, 132471462-132471599, 132472281-132472374, 132475592-132475661, 132503445-132503529]
6	TAAR8	132552692	132553720	[132552692-132553720]
6	TAAR6	132570321	132571358	[132570321-132571358]
6	TAAR5	132588672	132589685	[132588672-132589685]
6	TAAR2	132617149	132618069	[132617149-132618069]
6	TAAR1	132644983	132646002	[132644983-132646002]
6	VNN1	132683139	132714034	[132683139-132683321, 132684334-132684504, 132692222-132692583, 132693023-132693314, 132693989-132694181, 132711708-132711838, 132713825-132714034]
6	VNN3	133052566	133055830	[133052566-133052665, 133055391-133055521, 133055618-133055830]
6	VNN2	132744299	132757882	[132744299-132744490, 132749694-132749864, 132751144-132751517, 132752460-132752748, 132755842-132756034, 132757415-132757545, 132757670-132757882]
6	VNN2	132744299	132757723	[132744299-132744490, 132749694-132749864, 132751144-132751517, 132752460-132752748, 132755842-132756034, 132757415-132757545, 132757670-132757723]
6	SLC18B1	132770269	132798455	[132770269-132770335, 132770889-132770938, 132771035-132771128, 132772131-132772205, 132772992-132773087, 132774221-132774312, 132776327-132776428, 132779267-132779403, 132783932-132784088, 132787433-132787580, 132789763-132789836, 132790176-132790271, 132796981-132797120, 132798413-132798455]
6	RPS12	132814768	132817541	[132814768-132814781, 132814971-132815087, 132816460-132816562, 132816959-132817060, 132817479-132817541]
6	EYA4	133274780	133528804	[133274780-133274812, 133382391-133382440, 133446629-133446753, 133448110-133448178, 133456555-133456647, 133461113-133461179, 133462334-133462476, 133462620-133462763, 133464778-133464857, 133468565-133468730, 133481462-133481598, 133483031-133483114, 133506105-133506194, 133512720-133512778, 133512877-133513037, 133515320-133515434, 133523055-133523176, 133525153-133525253, 133528724-133528804]
6	EYA4	133274780	133528804	[133274780-133274812, 133382391-133382440, 133446629-133446753, 133448110-133448178, 133456555-133456647, 133461113-133461179, 133462334-133462476, 133462620-133462763, 133464778-133464857, 133468565-133468730, 133481462-133481598, 133483031-133483114, 133506105-133506194, 133512720-133512778, 133512877-133513037, 133515320-133515434, 133523055-133523176, 133525014-133525114, 133528724-133528804]
6	TCF21	133889397	133891801	[133889397-133889846, 133891712-133891801]
6	TBPL1	133980125	133987039	[133980125-133980259, 133982567-133982649, 133982816-133982879, 133984375-133984478, 133984576-133984670, 133986960-133987039]
6	SLC2A12	133991154	134052479	[133991154-133991307, 134001996-134002128, 134006811-134006933, 134028380-134029720, 134052377-134052479]
6	SGK1	134170267	134174806	[134170267-134170434, 134170825-134170914, 134171022-134171177, 134171636-134171731, 134172192-134172315, 134172661-134172773, 134173022-134173153, 134173273-134173356, 134173461-134173565, 134174004-134174079, 134174510-134174585, 134174731-134174806]
6	ALDH8A1	134918414	134950052	[134918414-134918866, 134929053-134929214, 134932775-134933031, 134939265-134939414, 134942408-134942563, 134943818-134943965, 134949915-134950052]
6	ALDH8A1	134918414	134950052	[134918414-134918866, 134932775-134933031, 134939265-134939414, 134942408-134942563, 134943818-134943965, 134949915-134950052]
6	HBS1L	134965278	135054690	[134965278-134965289, 134966328-134966472, 134969237-134969337, 134978678-134978786, 134979177-134979267, 134982457-134982561, 134985340-134985408, 134986065-134986182, 134986735-134986809, 134987644-134987790, 134993757-134993874, 134996776-134996941, 134997396-134997655, 135002733-135002841, 135039572-135039766, 135042000-135042125, 135050581-135050646, 135054648-135054690]
6	MYB	135181513	135217979	[135181513-135181535, 135185902-135186019, 135187833-135187904, 135189790-135189882, 135190126-135190346, 135192323-135192557, 135193837-135193917, 135194355-135194459, 135195747-135196001, 135198907-135199049, 135200084-135200198, 135200289-135200414, 135201638-135201748, 135203216-135203323, 135217863-135217979]
6	PDE7B	135851998	136191839	[135851998-135852018, 135947463-135947523, 136108730-136108813, 136147350-136147501, 136149086-136149149, 136151159-136151254, 136154074-136154174, 136155626-136155757, 136173796-136173887, 136178996-136179140, 136181226-136181322, 136187035-136187115, 136191613-136191839]
6	MTFR2	136231274	136249098	[136231274-136231387, 136233324-136233498, 136239465-136239819, 136241443-136241675, 136242860-136242972, 136244764-136244868, 136249036-136249098]
6	BCLAF1	136261109	136279865	[136261109-136261114, 136261264-136261476, 136267028-136267174, 136268161-136268338, 136269436-136269611, 136271994-136272078, 136273081-136273186, 136275531-136275700, 136275842-136276507, 136277864-136278775, 136279762-136279865]
6	MAP7	136344227	136550407	[136344227-136344237, 136345855-136346078, 136356691-136356793, 136359819-136359876, 136359980-136360030, 136360696-136360797, 136361004-136361178, 136362449-136362701, 136365734-136366017, 136366326-136366438, 136372500-136372624, 136377754-136377867, 136383670-136383780, 136388392-136388509, 136389353-136389516, 136411619-136411696, 136421700-136421798, 136550341-136550407]
6	MAP3K5	136557757	136792156	[136557757-136557817, 136558799-136558875, 136561532-136561644, 136562502-136562614, 136567630-136567873, 136580300-136580405, 136583554-136583739, 136592172-136592340, 136592436-136592613, 136601021-136601041, 136601801-136601978, 136605208-136605365, 136611281-136611386, 136613119-136613255, 136614158-136614285, 136622847-136622980, 136637324-136637405, 136639542-136639637, 136642519-136642568, 136650983-136651090, 136656306-136656459, 136659218-136659377, 136669282-136669394, 136694139-136694309, 136695950-136696056, 136697218-136697386, 136698488-136698681, 136705109-136705132, 136720449-136720588, 136791709-136792156]
6	PEX7	136822665	136913525	[136822665-136822794, 136825213-136825270, 136826318-136826468, 136845614-136845691, 136846072-136846180, 136866626-136866732, 136869889-136870002, 136872197-136872252, 136898141-136898240, 136913457-136913525]
6	IL20RA	137001557	137044727	[137001557-137002354, 137004620-137004759, 137008598-137008742, 137009316-137009491, 137011273-137011451, 137016967-137017102, 137044640-137044727]
6	IL22RA2	137145623	137161748	[137145623-137145772, 137147721-137147890, 137154940-137155118, 137156758-137156853, 137158346-137158481, 137161688-137161748]
6	IL22RA2	137145623	137161748	[137145623-137145772, 137147721-137147890, 137154940-137155118, 137158346-137158481, 137161688-137161748]
6	IL22RA2	137145756	137161748	[137145756-137145772, 137154940-137155118, 137158346-137158481, 137161688-137161748]
6	IFNGR1	137198030	137219326	[137198030-137198638, 137200880-137201007, 137203498-137203684, 137204331-137204503, 137206135-137206307, 137206962-137207076, 137219242-137219326]
6	OLIG3	137493351	137494169	[137493351-137494169]
6	TNFAIP3	137871227	137881318	[137871227-137871521, 137874844-137875034, 137875687-137875834, 137875995-137876165, 137877075-137877255, 137878431-137879350, 137880070-137880251, 137881034-137881318]
6	PERP	138092041	138107339	[138092041-138092267, 138096353-138096493, 138107126-138107339]
6	ARFGEF3	138162086	138336485	[138162086-138162170, 138170661-138170712, 138207041-138207122, 138209909-138210040, 138229783-138229851, 138238508-138238630, 138242951-138242993, 138245512-138245590, 138253879-138253983, 138255435-138255768, 138261526-138261638, 138262700-138263610, 138278450-138278616, 138279998-138280163, 138285945-138286052, 138286700-138286915, 138287073-138287183, 138289817-138289967, 138291732-138292052, 138293992-138294125, 138296809-138296954, 138298605-138298784, 138307252-138307396, 138308738-138308860, 138311406-138311509, 138313794-138313938, 138317250-138317378, 138319702-138319878, 138321110-138321224, 138323670-138323772, 138324022-138324153, 138328020-138328141, 138333969-138335187, 138336294-138336485]
6	PBOV1	138217987	138218394	[138217987-138218394]
6	HEBP2	138404495	138413077	[138404495-138404596, 138405144-138405279, 138405970-138406150, 138412879-138413077]
6	CCDC28A	138773674	138792802	[138773674-138773901, 138776078-138776277, 138779821-138779984, 138785226-138785380, 138788365-138788387, 138792748-138792802]
6	REPS1	138905063	138987681	[138905063-138905131, 138907494-138907599, 138908667-138908815, 138911275-138911370, 138912764-138912949, 138914696-138914760, 138915857-138915975, 138917554-138917623, 138920214-138920315, 138921036-138921123, 138926400-138926480, 138929976-138930097, 138941334-138941488, 138943512-138943575, 138943852-138944014, 138944497-138944621, 138945218-138945371, 138945500-138945696, 138947789-138947912, 138987529-138987681]
6	HECA	139135396	139177104	[139135396-139135666, 139166283-139167323, 139174384-139174538, 139176940-139177104]
6	CITED2	139373131	139373943	[139373131-139373943]
6	NMBR	142075647	142088657	[142075647-142076048, 142078554-142078902, 142088236-142088657]
6	VTA1	142147287	142218642	[142147287-142147398, 142166227-142166321, 142169549-142169676, 142170345-142170420, 142189425-142189533, 142198438-142198614, 142203984-142204064, 142218497-142218642]
6	AIG1	143060925	143339675	[143060925-143061065, 143136834-143136989, 143165081-143165182, 143284109-143284224, 143333281-143333444, 143339638-143339675]
6	PEX3	143451042	143489225	[143451042-143451114, 143459084-143459215, 143462915-143462996, 143468121-143468164, 143470960-143471084, 143471382-143471448, 143471556-143471610, 143472159-143472327, 143474785-143474855, 143479075-143479197, 143485151-143485247, 143489142-143489225]
6	FUCA2	143495706	143511633	[143495706-143495846, 143497388-143497496, 143501931-143502121, 143502354-143502564, 143503912-143504251, 143507236-143507423, 143511410-143511633]
